human_ensembl,mouse_ensembl,human_symbol_original,human_symbol_hgnc,mouse_symbol,hgnc_resolved,protein_coding_hgnc,present_archs4_human,present_archs4_mouse,expressed_tcga,expressed_tcga_exact_old_symbol,expressed_osdr,has_human_exon_length,has_mouse_exon_length,in_current_vocab,unique_pair_after_hgnc,eligible_reconciled,eligible_with_exact_tcga_symbol,training_ready
ENSG00000214376,ENSMUSG00000031937,VSTM5,VSTM5,Vstm5,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000100987,ENSMUSG00000033080,VSX1,VSX1,Vsx1,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000119614,ENSMUSG00000021239,VSX2,VSX2,Vsx2,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000009844,ENSMUSG00000019868,VTA1,VTA1,Vta1,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000134258,ENSMUSG00000051076,VTCN1,VTCN1,Vtcn1,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000151532,ENSMUSG00000024983,VTI1A,VTI1A,Vti1a,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000100568,ENSMUSG00000021124,VTI1B,VTI1B,Vti1b,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000109072,ENSMUSG00000017344,VTN,VTN,Vtn,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000179403,ENSMUSG00000042116,VWA1,VWA1,Vwa1,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000165816,ENSMUSG00000025082,VWA2,VWA2,Vwa2,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000175267,ENSMUSG00000030889,VWA3A,VWA3A,Vwa3a,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000168658,ENSMUSG00000050122,VWA3B,VWA3B,Vwa3b,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000158816,ENSMUSG00000028753,VWA5B1,VWA5B1,Vwa5b1,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000145198,ENSMUSG00000046613,VWA5B2,VWA5B2,Vwa5b2,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000204396,ENSMUSG00000007030,VWA7,VWA7,Vwa7,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000102763,ENSMUSG00000058997,VWA8,VWA8,Vwa8,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000188730,ENSMUSG00000050830,VWC2,VWC2,Vwc2,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000174453,ENSMUSG00000045648,VWC2L,VWC2L,Vwc2l,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000167992,ENSMUSG00000043789,VWCE,VWCE,Vwce,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000110799,ENSMUSG00000001930,VWF,VWF,Vwf,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000169085,ENSMUSG00000067879,VXN,VXN,Vxn,True,True,True,True,True,False,True,True,True,True,True,True,False,True
ENSG00000095787,ENSMUSG00000024283,WAC,WAC,Wac,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000062650,ENSMUSG00000041408,WAPL,WAPL,Wapl,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000140105,ENSMUSG00000021266,WARS1,WARS1,Wars1,True,True,True,True,True,False,True,True,True,False,True,True,False,True
ENSG00000116874,ENSMUSG00000004233,WARS2,WARS2,Wars2,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000015285,ENSMUSG00000031165,WAS,WAS,Was,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000112290,ENSMUSG00000019831,WASF1,WASF1,Wasf1,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000158195,ENSMUSG00000028868,WASF2,WASF2,Wasf2,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000132970,ENSMUSG00000029636,WASF3,WASF3,Wasf3,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000120860,ENSMUSG00000020056,WASHC3,WASHC3,Washc3,True,True,True,True,True,False,True,True,True,True,True,True,False,True
ENSG00000136051,ENSMUSG00000034560,WASHC4,WASHC4,Washc4,True,True,True,True,True,False,True,True,True,True,True,True,False,True
ENSG00000164961,ENSMUSG00000022350,WASHC5,WASHC5,Washc5,True,True,True,True,True,False,True,True,True,True,True,True,False,True
ENSG00000106299,ENSMUSG00000029684,WASL,WASL,Wasl,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000239779,ENSMUSG00000030035,WBP1,WBP1,Wbp1,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000166272,ENSMUSG00000047731,WBP1L,WBP1L,Wbp1l,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000132471,ENSMUSG00000034341,WBP2,WBP2,Wbp2,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000183066,ENSMUSG00000022455,WBP2NL,WBP2NL,Wbp2nl,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000120688,ENSMUSG00000022023,WBP4,WBP4,Wbp4,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000163026,ENSMUSG00000051721,WDCP,WDCP,Wdcp,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000085449,ENSMUSG00000073643,WDFY1,WDFY1,Wdfy1,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000139668,ENSMUSG00000014547,WDFY2,WDFY2,Wdfy2,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000163625,ENSMUSG00000043940,WDFY3,WDFY3,Wdfy3,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000128815,ENSMUSG00000051506,WDFY4,WDFY4,Wdfy4,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000198554,ENSMUSG00000037572,WDHD1,WDHD1,Wdhd1,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000143951,ENSMUSG00000020319,WDPCP,WDPCP,Wdpcp,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000071127,ENSMUSG00000005103,WDR1,WDR1,Wdr1,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000120008,ENSMUSG00000042055,WDR11,WDR11,Wdr11,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000138442,ENSMUSG00000026019,WDR12,WDR12,Wdr12,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000101940,ENSMUSG00000031166,WDR13,WDR13,Wdr13,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000150627,ENSMUSG00000039375,WDR17,WDR17,Wdr17,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000065268,ENSMUSG00000035754,WDR18,WDR18,Wdr18,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000157796,ENSMUSG00000037890,WDR19,WDR19,Wdr19,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000127580,ENSMUSG00000025737,WDR24,WDR24,Wdr24,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000176473,ENSMUSG00000040877,WDR25,WDR25,Wdr25,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000162923,ENSMUSG00000038733,WDR26,WDR26,Wdr26,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000184465,ENSMUSG00000046991,WDR27,WDR27,Wdr27,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000065183,ENSMUSG00000033285,WDR3,WDR3,Wdr3,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000148225,ENSMUSG00000028391,WDR31,WDR31,Wdr31,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000136709,ENSMUSG00000024400,WDR33,WDR33,Wdr33,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000118965,ENSMUSG00000066643,WDR35,WDR35,Wdr35,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000134987,ENSMUSG00000038299,WDR36,WDR36,Wdr36,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000047056,ENSMUSG00000021147,WDR37,WDR37,Wdr37,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000136918,ENSMUSG00000035295,WDR38,WDR38,Wdr38,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000160193,ENSMUSG00000024037,WDR4,WDR4,Wdr4,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000164253,ENSMUSG00000042015,WDR41,WDR41,Wdr41,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000163811,ENSMUSG00000041057,WDR43,WDR43,Wdr43,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000131725,ENSMUSG00000036769,WDR44,WDR44,Wdr44,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000196998,ENSMUSG00000039382,WDR45,WDR45,Wdr45,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000141580,ENSMUSG00000025173,WDR45B,WDR45B,Wdr45b,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000227057,ENSMUSG00000024312,WDR46,WDR46,Wdr46,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000085433,ENSMUSG00000040389,WDR47,WDR47,Wdr47,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000114742,ENSMUSG00000032512,WDR48,WDR48,Wdr48,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000174776,ENSMUSG00000104301,WDR49,WDR49,Wdr49,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000196363,ENSMUSG00000026917,WDR5,WDR5,Wdr5,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000185798,ENSMUSG00000022787,WDR53,WDR53,Wdr53,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000005448,ENSMUSG00000030032,WDR54,WDR54,Wdr54,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000120314,ENSMUSG00000042660,WDR55,WDR55,Wdr55,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000103091,ENSMUSG00000031959,WDR59,WDR59,Wdr59,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000196981,ENSMUSG00000034379,WDR5B,WDR5B,Wdr5b,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000178252,ENSMUSG00000066357,WDR6,WDR6,Wdr6,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000075702,ENSMUSG00000037020,WDR62,WDR62,Wdr62,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000162843,ENSMUSG00000026523,WDR64,WDR64,Wdr64,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000091157,ENSMUSG00000040560,WDR7,WDR7,Wdr7,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000082068,ENSMUSG00000039828,WDR70,WDR70,Wdr70,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000166415,ENSMUSG00000044976,WDR72,WDR72,Wdr72,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000177082,ENSMUSG00000025722,WDR73,WDR73,Wdr73,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000133316,ENSMUSG00000042729,WDR74,WDR74,Wdr74,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000115368,ENSMUSG00000025995,WDR75,WDR75,Wdr75,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000092470,ENSMUSG00000027242,WDR76,WDR76,Wdr76,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000116455,ENSMUSG00000000561,WDR77,WDR77,Wdr77,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000167716,ENSMUSG00000045374,WDR81,WDR81,Wdr81,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000164091,ENSMUSG00000020257,WDR82,WDR82,Wdr82,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000123154,ENSMUSG00000005150,WDR83,WDR83,Wdr83,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000105583,ENSMUSG00000059355,WDR83OS,WDR83OS,Wdr83os,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000187260,ENSMUSG00000055235,WDR86,WDR86,Wdr86,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000140006,ENSMUSG00000045690,WDR89,WDR89,Wdr89,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000161996,ENSMUSG00000073434,WDR90,WDR90,Wdr90,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000105875,ENSMUSG00000058486,WDR91,WDR91,Wdr91,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000140527,ENSMUSG00000039099,WDR93,WDR93,Wdr93,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000196151,ENSMUSG00000026988,WDSUB1,WDSUB1,Wdsub1,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000142784,ENSMUSG00000037622,WDTC1,WDTC1,Wdtc1,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000166483,ENSMUSG00000031016,WEE1,WEE1,Wee1,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000214102,ENSMUSG00000037159,WEE2,WEE2,Wee2,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000103175,ENSMUSG00000023336,WFDC1,WFDC1,Wfdc1,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000175121,ENSMUSG00000040154,WFDC5,WFDC5,Wfdc5,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000180205,ENSMUSG00000074594,WFDC9,WFDC9,Wfdc9,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000127578,ENSMUSG00000071192,WFIKKN1,WFIKKN1,Wfikkn1,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000173714,ENSMUSG00000044177,WFIKKN2,WFIKKN2,Wfikkn2,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000109501,ENSMUSG00000039474,WFS1,WFS1,Wfs1,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000156232,ENSMUSG00000045795,WHAMM,WHAMM,Whamm,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000204344,ENSMUSG00000061207,WHR1,WHR1,Stk19,True,True,True,True,True,False,True,True,True,False,True,True,False,True
ENSG00000095397,ENSMUSG00000039137,WHRN,WHRN,Whrn,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000156076,ENSMUSG00000020218,WIF1,WIF1,Wif1,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000115935,ENSMUSG00000075284,WIPF1,WIPF1,Wipf1,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000171475,ENSMUSG00000038013,WIPF2,WIPF2,Wipf2,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000122574,ENSMUSG00000086040,WIPF3,WIPF3,Wipf3,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000070540,ENSMUSG00000041895,WIPI1,WIPI1,Wipi1,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000157954,ENSMUSG00000029578,WIPI2,WIPI2,Wipi2,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000011451,ENSMUSG00000024050,WIZ,WIZ,Wiz,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000116729,ENSMUSG00000028173,WLS,WLS,Wls,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000060237,ENSMUSG00000045962,WNK1,WNK1,Wnk1,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000165238,ENSMUSG00000037989,WNK2,WNK2,Wnk2,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000196632,ENSMUSG00000041245,WNK3,WNK3,Wnk3,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000126562,ENSMUSG00000035112,WNK4,WNK4,Wnk4,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000125084,ENSMUSG00000022997,WNT1,WNT1,Wnt1,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000135925,ENSMUSG00000026167,WNT10A,WNT10A,Wnt10a,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000169884,ENSMUSG00000022996,WNT10B,WNT10B,Wnt10b,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000085741,ENSMUSG00000015957,WNT11,WNT11,Wnt11,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000002745,ENSMUSG00000029671,WNT16,WNT16,Wnt16,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000105989,ENSMUSG00000010797,WNT2,WNT2,Wnt2,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000134245,ENSMUSG00000027840,WNT2B,WNT2B,Wnt2b,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000108379,ENSMUSG00000000125,WNT3,WNT3,Wnt3,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000154342,ENSMUSG00000009900,WNT3A,WNT3A,Wnt3a,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000162552,ENSMUSG00000036856,WNT4,WNT4,Wnt4,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000114251,ENSMUSG00000021994,WNT5A,WNT5A,Wnt5a,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000111186,ENSMUSG00000030170,WNT5B,WNT5B,Wnt5b,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000115596,ENSMUSG00000033227,WNT6,WNT6,Wnt6,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000154764,ENSMUSG00000030093,WNT7A,WNT7A,Wnt7a,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000188064,ENSMUSG00000022382,WNT7B,WNT7B,Wnt7b,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000061492,ENSMUSG00000012282,WNT8A,WNT8A,Wnt8a,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000075290,ENSMUSG00000036961,WNT8B,WNT8B,Wnt8b,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000143816,ENSMUSG00000000126,WNT9A,WNT9A,Wnt9a,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000158955,ENSMUSG00000018486,WNT9B,WNT9B,Wnt9b,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000141499,ENSMUSG00000041346,WRAP53,WRAP53,Wrap53,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000116213,ENSMUSG00000029029,WRAP73,WRAP73,Wrap73,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000165392,ENSMUSG00000031583,WRN,WRN,Wrn,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000124535,ENSMUSG00000021400,WRNIP1,WRNIP1,Wrnip1,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000109046,ENSMUSG00000017677,WSB1,WSB1,Wsb1,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000176871,ENSMUSG00000029364,WSB2,WSB2,Wsb2,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000179314,ENSMUSG00000020811,WSCD1,WSCD1,Wscd1,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000075035,ENSMUSG00000063430,WSCD2,WSCD2,Wscd2,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000184937,ENSMUSG00000016458,WT1,WT1,Wt1,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000146457,ENSMUSG00000060475,WTAP,WTAP,Wtap,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000142279,ENSMUSG00000036459,WTIP,WTIP,Wtip,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000113645,ENSMUSG00000018849,WWC1,WWC1,Wwc1,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000151718,ENSMUSG00000031563,WWC2,WWC2,Wwc2,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000186153,ENSMUSG00000004637,WWOX,WWOX,Wwox,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000123124,ENSMUSG00000041058,WWP1,WWP1,Wwp1,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000198373,ENSMUSG00000031930,WWP2,WWP2,Wwp2,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000018408,ENSMUSG00000027803,WWTR1,WWTR1,Wwtr1,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000076924,ENSMUSG00000019470,XAB2,XAB2,Xab2,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000100219,ENSMUSG00000020484,XBP1,XBP1,Xbp1,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000173578,ENSMUSG00000060509,XCR1,XCR1,Xcr1,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000158125,ENSMUSG00000024066,XDH,XDH,Xdh,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000101966,ENSMUSG00000025860,XIAP,XIAP,Xiap,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000168334,ENSMUSG00000079243,XIRP1,XIRP1,Xirp1,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000163092,ENSMUSG00000027022,XIRP2,XIRP2,Xirp2,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000047597,ENSMUSG00000015342,XK,XK,Xk,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000206579,ENSMUSG00000051951,XKR4,XKR4,Xkr4,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000275591,ENSMUSG00000039814,XKR5,XKR5,Xkr5,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000171044,ENSMUSG00000035067,XKR6,XKR6,Xkr6,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000260903,ENSMUSG00000042631,XKR7,XKR7,Xkr7,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000158156,ENSMUSG00000037752,XKR8,XKR8,Xkr8,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000221947,ENSMUSG00000067813,XKR9,XKR9,Xkr9,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000182489,ENSMUSG00000031258,XKRX,XKRX,Xkrx,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000136936,ENSMUSG00000028329,XPA,XPA,Xpa,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000154767,ENSMUSG00000030094,XPC,XPC,Xpc,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000108039,ENSMUSG00000025027,XPNPEP1,XPNPEP1,Xpnpep1,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000122121,ENSMUSG00000037005,XPNPEP2,XPNPEP2,Xpnpep2,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000196236,ENSMUSG00000022401,XPNPEP3,XPNPEP3,Xpnpep3,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000082898,ENSMUSG00000020290,XPO1,XPO1,Xpo1,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000132953,ENSMUSG00000021952,XPO4,XPO4,Xpo4,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000124571,ENSMUSG00000067150,XPO5,XPO5,Xpo5,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000169180,ENSMUSG00000000131,XPO6,XPO6,Xpo6,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000130227,ENSMUSG00000022100,XPO7,XPO7,Xpo7,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000184575,ENSMUSG00000034667,XPOT,XPOT,Xpot,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000143324,ENSMUSG00000026469,XPR1,XPR1,Xpr1,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000073050,ENSMUSG00000051768,XRCC1,XRCC1,Xrcc1,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000196584,ENSMUSG00000028933,XRCC2,XRCC2,Xrcc2,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000126215,ENSMUSG00000021287,XRCC3,XRCC3,Xrcc3,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000152422,ENSMUSG00000021615,XRCC4,XRCC4,Xrcc4,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000079246,ENSMUSG00000026187,XRCC5,XRCC5,Xrcc5,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000196419,ENSMUSG00000022471,XRCC6,XRCC6,Xrcc6,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000114127,ENSMUSG00000032410,XRN1,XRN1,Xrn1,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000088930,ENSMUSG00000027433,XRN2,XRN2,Xrn2,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000166435,ENSMUSG00000035211,XRRA1,XRRA1,Xrra1,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000237190,ENSMUSG00000020392,CDKN2AIPNL,XTBD1,Cdkn2aipnl,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000173950,ENSMUSG00000047434,XXYLT1,XXYLT1,Xxylt1,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000093217,ENSMUSG00000035769,XYLB,XYLB,Xylb,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000103489,ENSMUSG00000030657,XYLT1,XYLT1,Xylt1,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000015532,ENSMUSG00000020868,XYLT2,XYLT2,Xylt2,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000241127,ENSMUSG00000075054,YAE1,YAE1,Yae1d1,True,True,True,True,True,False,True,True,True,True,True,True,False,True
ENSG00000015153,ENSMUSG00000022634,YAF2,YAF2,Yaf2,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000137693,ENSMUSG00000053110,YAP1,YAP1,Yap1,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000134684,ENSMUSG00000028811,YARS1,YARS1,Yars1,True,True,True,True,True,False,True,True,True,False,True,True,False,True
ENSG00000139131,ENSMUSG00000022792,YARS2,YARS2,Yars2,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000182362,ENSMUSG00000033126,YBEY,YBEY,Ybey,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000065978,ENSMUSG00000028639,YBX1,YBX1,Ybx1,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000006047,ENSMUSG00000018554,YBX2,YBX2,Ybx2,True,True,True,True,True,True,True,True,True,True,True,True,True,True
